name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags
가츠오,서울특별시 서초구 서초중앙로20길 21,까스 요리,안심가츠,14000,11:30 - 21:00,4.2,52,"2020망고플레이트인기맛집,"
스와니예,서울특별시 서초구 반포대로39길 46 스튜디오소,퓨전 양식,런치 ,88000,12:00 - 22:30,4.3,69,"코스요리,"
대성골뱅이치킨,서울특별시 중구 을지로1길 47,닭 / 오리 요리,,,14:30 - 02:00,4.1,9,
꽃향기칼국수,서울특별시 금천구 시흥대로90길 33-3,국수 / 면 요리,,,,,1,
반서울,서울특별시 서대문구 이화여대길 87 2F,이탈리안,크림 파스타,13000,15:00 - 17:00,4.3,237,"파스타,데이트,2020망고플레이트인기맛집,"
대오옛집,서울특별시 영등포구 여의나루로 53-1 대오빌딩 B1,,,,,4.0,11,
대머리곱창,서울특별시 노원구 상계로1길 62-4,고기 요리,,,16:00 - 24:00,3.3,13,"곱창,"
먹쉬돈나,서울특별시 금천구 가산디지털1로 186 B1,기타 한식,,,월-금: 10:30 - 22:00 토: 10:30 - 15:00,,4,
황금참치,서울특별시 양천구 중앙로 268-1 2F,회 / 스시,,,17:00 - 02:00,,1,
태백산보신탕,서울특별시 구로구 디지털로32길 97-9,탕 / 찌개 / 전골,,,,,2,"영양탕,"
청수옥,서울특별시 구로구 고척로 177,탕 / 찌개 / 전골,,,09:30 - 02:00,,3,
시장에간남자,서울특별시 서대문구 신촌로3길 29,퓨전 한식,,,17:00 - 24:00,4.2,13,"2020망고플레이트인기맛집,파스타,"
늘푸른목장,서울특별시 송파구 백제고분로9길 34,고기 요리,생갈비(100g),16000,월-금: 15:30 - 01:00 토-일: 14:00 - 01:00,3.6,26,"갈비살,2020망고플레이트인기맛집,많은반찬,소갈비,숯불,된장찌개,소고기,발렛가능,"
중대양곱창,서울특별시 동작구 상도로41마길 1,고기 요리,,,월-토: 16:00 - 01:00 일: 16:00 - 23:30,,15,"곱창,Gopchang,중앙대,양곱창,소곱창,상도동맛집,"
오시오떡볶이,서울특별시 동작구 양녕로 278-2,기타 한식,떡볶이1인분,2500,월-금: 11:00 - 17:00 토: 11:00 - 15:00,3.3,42,"떡볶이,만두,국물떡볶이,떡볶이,줄서서먹는,친절하다,국물,중독성,달다,"
버거투버거,서울특별시 노원구 공릉로62가길 50,브런치 / 버거 / 샌드위치,,,월-금: 11:00 - 19:00 토: 11:00 - 15:00,3.9,51,"버거,노원,가성비,데이트,만원 이하,Budget Date,수제버거,"
뚝배기집,서울특별시 종로구 종로16길 12,한정식 / 백반 / 정통 한식,우렁된장,5500,07:00 - 21:30,4.3,129,"된장,찌개,저렴하다,두부,순두부,고추,고추장,반찬,김치,"
모범떡볶이,서울특별시 서대문구 연세로7길 46,기타 한식,,,11:00 - 23:00,4.0,21,"즉석떡볶이,차돌박이 요리,Tteokbokki,떡볶이,떡볶이,"
명화곱창,서울특별시 금천구 벚꽃로38길 5,고기 요리,,,16:00 - 02:00,,4,"곱창,대창,다양한메뉴,"
라라브레드,서울특별시 노원구 공릉로41길 32,카페 / 디저트,,,,3.9,21,
리북집,서울특별시 강남구 도산대로 131,고기 요리,,,11:30 - 04:30,4.3,54,"가로수길한식집,2020망고플레이트인기맛집,매운족발,고깃집,족발,굿모닝대한민국,냉채족발,"
파씨오네,서울특별시 강남구 언주로164길 39,프랑스 음식,런치 코스,45000,12:00 - 22:30,4.7,105,"레스토랑,"
투뿔등심,서울특별시 종로구 종로 33 B1,고기 요리,,,11:30 - 22:00,4.3,20,"소고기,"
수일본식돈카츠전문점,서울특별시 구로구 새말로 97,까스 요리,,,"








",,4,"까스 요리,돈까스,"
더램양꼬치,서울특별시 강남구 학동로2길 34,기타 중식,,,,4.3,18,"고깃집,양꼬치,꼬치,양꼬치전문,술 마시기 좋은 중식,줄서서먹는,"
HAV,서울특별시 동작구 현충로 100,칵테일 / 와인,,,,,7,"반려견동반가능,"
소달구지,서울시 도봉구 도봉동 92-46,고기 요리,,,11:00 - 22:00,,2,
제니스카페,서울특별시 서대문구 연희맛로 17-49,이탈리안,오늘의 스프,8500,11:30 - 22:00,4.0,73,"뇨끼,연예인,파스타,"
커피꾼,서울특별시 중랑구 사가정로54길 22,카페 / 디저트,,,,,4,"스트롱홀드,"
젤라떼리아도도,서울특별시 송파구 백제고분로41길 27-25,카페 / 디저트,,,,3.8,7,
믹스앤몰트,서울특별시 종로구 창경궁로29길 3,칵테일 / 와인,,,일-목: 17:00 - 02:00 금-토: 12:00 - 03:00,4.3,100,"술집추천,Christmas,데이트,대학로,성균관대,위스키바,강북,2018 인기,2020망고플레이트인기맛집,서울,"
사가정손두부,서울특별시 중랑구 면목로44길 62,한정식 / 백반 / 정통 한식,,,11:00 - 22:00,,2,
부산자갈치,서울특별시 동작구 노들로 674 128호,해산물 요리,,,10:00 - 21:00,,3,
힐사이드테이블,서울특별시 종로구 경희궁2길 7 1F,브런치 / 버거 / 샌드위치,델리 브런치&디너,13000,11:30 - 21:20,4.3,226,"샐러드,2020망고플레이트인기맛집,Visa프리미엄할인2배,다이어트,EAT딜있는식당,연어,채식메뉴,"
소꼴농장,서울특별시 중랑구 봉우재로 132,고기 요리,,,,,1,
구포국수,서울특별시 성북구 성북로 52-1,국수 / 면 요리,,,11:00 - 01:00,3.6,11,
박명주의 브라더,서울특별시 관악구 관악로14길 89,닭 / 오리 요리,,,12:00 - 22:00,3.7,40,
대원,서울특별시 영등포구 국제금융로8길 34 오륜빌딩,한정식 / 백반 / 정통 한식,,,11:00 - 24:00,3.8,17,"노바다야끼,여의도,생선구이,직장인,회식,꼬치,다찌,착한가격,"
스시도리,서울특별시 강북구 한천로139길 29,회 / 스시,,,11:30 - 05:00,,6,"회,초밥,"
해피니스디저트,서울특별시 광진구 뚝섬로27길 60 102호,카페 / 디저트,,,12:00 - 24:00,3.4,15,
방배양곱창,서울특별시 동작구 동작대로23길 27,고기 요리,,,17:00 - 24:00,3.9,6,"고깃집,"
오설록,서울특별시 송파구 올림픽로 300,카페 / 디저트,,,10:30 - 22:00,3.7,10,"롯데월드몰,케이크,"
다엔조,서울특별시 마포구 연희로1길 59-2,이탈리안,,,11:30 - 22:00,4.4,85,"파스타,2020망고플레이트인기맛집,데이트,"
분더버거,서울특별시 강동구 천호대로168가길 57,브런치 / 버거 / 샌드위치,,,12:00 - 22:00,3.8,17,"수제버거,"
홍연,서울특별시 중구 소공로 106 서울 웨스틴조선호텔,정통 중식 / 일반 중식,,,12:30 - 22:00,4.2,13,"수요미식회,홀릭 시크릿,정통 중식,콜키지가능,딤섬,"
강남진해장,서울특별시 강남구 테헤란로5길 11,탕 / 찌개 / 전골,,,월: 08:00 - 24:00 화-토: 00:00 - 24:00 일: 00:00 - 22:00,4.4,50,"2020망고플레이트인기맛집,생방송투데이,24시,"
다피타,서울특별시 서초구 효령로 202,이탈리안,,,11:30 - 22:00,4.2,36,"2020망고플레이트인기맛집,데이트,가성비,파스타,이탈리안,콜키지가능,피자,"
코코이찌방야,서울특별시 광진구 아차산로 272 스타시티 B1,돈부리 / 일본 카레 / 벤토,,,11:00 - 22:00,3.8,15,"일본카레,"
펠어커피,서울특별시 광진구 아차산로59길 63 1F,카페 / 디저트,,,월-토: 12:00 - 20:00 일: 12:00 - 17:00,3.5,13,
민이네식빵,서울특별시 서초구 방배천로2안길 51,베이커리,,,11:00 - 18:00,4.2,19,"식빵,사당,"
제임스키친,서울특별시 노원구 노해로81길 12-26 삼원빌딩 2F,이탈리안,,,11:00 - 21:20,3.1,25,"이탈리안,스테이크,파스타,봉골레파스타,느끼한,"
치즈를사랑한찜닭,서울특별시 성북구 개운사길 21-3 2F,닭 / 오리 요리,,,10:00 - 22:00,3.5,6,
스시선생,서울특별시 동대문구 경희대로4길 54,회 / 스시,,,11:30 - 22:00,3.9,42,"경희대,초밥,Cheap Sushi,회,가성비 초밥,2020망고플레이트인기맛집,연어,"
키오스크,서울특별시 마포구 월드컵로19길 74 2F,,플레인 프렌치 토스트,3000,일,4.4,87,"Fattening Food,고칼로리,2020망고플레이트인기맛집,망원동,카페,"
기노,서울특별시 마포구 삼개로3길 6-1,이자카야 / 오뎅 / 꼬치,노도구로스시,25000,"













+ 3



",4.7,17,"2020망고플레이트인기맛집,"
양문,서울특별시 서초구 반포대로28길 70 리유빌딩 2F,기타 중식,,,월-금: 17:00 - 23:00 토: 17:00 - 22:00,4.0,9,"콜키지가능,발렛가능,"
홍대개미,서울특별시 노원구 동일로 1414 롯데백화점 노원점 B1F,퓨전 한식,,,,3.2,17,
치어스,서울특별시 노원구 동일로192길 45 2F,치킨 / 호프 / 펍,,,16:00 - 02:00,,3,"치킨,"
컨펙션스바이포시즌스,서울특별시 종로구 새문안로 97 포시즌스호텔서울,카페 / 디저트,,,08:00 - 20:00,4.1,36,"2020망고플레이트인기맛집,타르트,케이크,"
오지 편한식당,서울특별시 관악구 관악로12길 47 대명빌딩 1F,기타 일식,,,24:00,4.5,85,"술집추천,2020망고플레이트인기맛집,"
송현초밥,서울특별시 강북구 월계로7길 34,회 / 스시,,,11:30 - 22:30,,5,
참토우,서울특별시 강동구 초광로294번길 70-9,고기 요리,,,11:00 - 21:00,,0,"정육식당,"
박가네들깨칼국수,서울특별시 양천구 신목로12길 7,국수 / 면 요리,,,10:30 - 21:00,,7,"칼국수,들깨칼국수,바지락칼국수,얼큰한,단체석,"
노아스로스팅,서울특별시 서대문구 연희로11가길 23,카페 / 디저트,,,월-금: 08:00 - 19:00 토: 09:00 - 19:00 일: 10:00 - 19:00,3.9,36,"분위기,"
88팬케익스,서울특별시 도봉구 마들로 650 도봉월드상가 2F 223호,브런치 / 버거 / 샌드위치,,,,,3,
판데오로,서울특별시 금천구 가산디지털1로 186,베이커리,,,월-금: 07:30 - 22:00 토: 07:30 - 18:00,,0,
더아리엘,서울특별시 양천구 오목로 300 B1 109-115호,뷔페,,,12:00 - 21:30,,39,"맛있는녀석들,아이와함께,"
디프커피,서울특별시 성북구 동소문로26가길 56,,,,,4.0,5,
진키친,서울특별시 동대문구 회기로21길 8 1F,정통 일식 / 일반 일식,,,11:30 - 24:00,3.6,5,
소통애,서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트상가 104동 104호,고기 요리,,,,,2,
오박사네왕돈가스,서울특별시 성북구 혜화로 80,기타 한식,돈가스,9500,09:00 - 23:00,3.4,22,"돈가스,발렛가능,돈까스,"
뿔레치킨,서울특별시 광진구 아차산로33길 14,닭 / 오리 요리,,,월-금: 14:00 - 02:00 토-일: 12:00 - 03:00,3.2,12,"이색맛집,까르보나라,까르보나라치킨,보드게임,치킨,"
더훈,서울특별시 용산구 독서당로 87,퓨전 양식,,,12:00 - 23:00,4.3,16,"2020망고플레이트인기맛집,"
몽중식,서울특별시 마포구 성미산로 198,정통 중식 / 일반 중식,,,11:00 - 21:30,4.4,13,"2020망고플레이트인기맛집,"
파린두스,서울특별시 도봉구 마들로 657,카페 / 디저트,,,10:00 - 21:30,,4,"케이크,"
만다린진,서울특별시 중랑구 봉화산로54길 6,정통 중식 / 일반 중식,,,11:00 - 22:00,,3,
챔프커피,서울특별시 용산구 녹사평대로26가길 24,카페 / 디저트,블랙커피,3500,10:00 - 21:00,4.3,111,"플랫화이트,Itaewon,카페,2018 인기,2020망고플레이트인기맛집,Café,"
디오케이브루어리,서울특별시 강북구 삼양로 455,치킨 / 호프 / 펍,,,월,,1,
한성돈까스,서울특별시 서초구 나루터로12길 34,기타 한식,,,"토, 일",4.1,10,"2020망고플레이트인기맛집,"
가양양꼬치,서울특별시 노원구 노해로85길 1,기타 중식,,,월-토: 17:00 - 05:00 일: 17:00 - 03:00,,4,
마지스제과점,서울특별시 동대문구 장안벚꽃로 107 현대홈타운상가 1동 205호,베이커리,,,월-금: 10:00 - 20:00 토: 10:00 - 17:00,,4,
언니네반점,서울특별시 성북구 인촌로27길 42,정통 중식 / 일반 중식,,,10:00 - 23:00,3.7,17,"고려대,"
골드피쉬딤섬퀴진,서울특별시 강남구 압구정로48길 35 투구빌딩 2F,딤섬 / 만두,샤오롱바오 (4pcs),7500,12:00 - 22:00,4.3,223,"딤섬,볶음,볶음밥,탱글한,튀김,"
한잔,서울특별시 강북구 도봉로10가길 8-3,일반 주점,,,17:00 - 05:00,,27,
순돌이네연탄집,서울특별시 강북구 삼양로24길 57 1F,고기 요리,,,16:00 - 01:00,,1,"삼겹살,"
은행골,서울특별시 금천구 시흥대로 198 B1,회 / 스시,,,11:00 - 23:00,,6,"참치회,생활의달인,참치,초밥,"
이태리총각,서울특별시 종로구 수표로28길 21-15,이탈리안,비프 까르파치오,19000,11:30 - 22:00,4.0,67,"2020망고플레이트인기맛집,Ikseon-dong,익선동,피자,콜키지가능,"
풍무양꼬치,서울특별시 구로구 도림로 104,기타 중식,,,11:00 - 01:00,,3,"양갈비,양꼬치,칸막이,양고기,"
에덴식당,서울특별시 영등포구 의사당대로 127 B1,한정식 / 백반 / 정통 한식,,,11:00 - 21:00,4.1,20,"채식메뉴,"
서박사네곱창,서울특별시 중랑구 망우로62길 15,고기 요리,,,09:30 - 23:30,,3,"곱창,6시내고향,야채곱창,"
미스터쭈꾸미,서울시 강북구 수유동 4.19로15,,,,,,0,
작은사치,서울특별시 강북구 4.19로25길 13,카페 / 디저트,,,11:00 - 23:00,,1,
말뚝곱창,서울특별시 금천구 독산로 341,고기 요리,,,,,2,
니코키친,서울특별시 종로구 율곡로10길 85-5,세계음식 기타,,,,4.0,13,"2020망고플레이트인기맛집,"
쉐프의콜렉션,서울특별시 광진구 구의강변로 64 1F,회 / 스시,,,,3.4,42,
쿵푸마라탕,서울특별시 서대문구 이화여대7길 7,,,,,4.0,11,
코리엔더,서울특별시 서초구 신반포로45길 50-9 1F,베트남 음식,,,11:00 - 21:00,4.0,8,
허니돈,서울특별시 은평구 통일로 1050 롯데몰 4F,기타 한식,,,,,3,
시래궁,서울특별시 중랑구 봉우재로 113,한정식 / 백반 / 정통 한식,,,10:00 - 23:00,,3,
면장우동,서울특별시 도봉구 도봉로118길 10,라멘 / 소바 / 우동,,,,,7,
제주도그릴,서울특별시 서대문구 연희로 89,고기 요리,,,17:00 - 01:00,4.3,9,"고깃집,돼지고기맛집,"
도봉산갈비,서울특별시 도봉구 도봉로 915,고기 요리,,,10:00 - 22:00,,0,"소갈비,"
우곳간,서울시 양천구 신정동 997-6 3호,고기 요리,,,,,2,
송스키친,서울특별시 종로구 필운대로 35-3,퓨전 양식,해물 떡볶이,18000,11:30 - 22:00,4.0,76,"떡볶이,해물,치즈,호박,단호박,치즈떡볶이,피자,해물떡볶이,"
까이식당,서울특별시 서대문구 이화여대2가길 24,다국적 아시아 음식,치킨라이스,7500,월-금: 11:00 - 19:00 토: 11:00 - 14:00,4.4,106,"혼밥,이화여대,강북,2018 인기,생활의달인,세계음식,Ewha Womans University,2020망고플레이트인기맛집,"
커피니,서울특별시 강북구 삼양로 543,카페 / 디저트,,,09:00 - 23:00,,7,
스시쇼부,서울특별시 은평구 은평로13길 11-9 2F,회 / 스시,스시 오마카세 스페셜,35000,11:30 - 24:00,4.5,11,"데이트,2020망고플레이트인기맛집,"
궤도에오르다,서울특별시 광진구 광나루로 416 건희빌딩 1F,기타 한식,,,10:00 - 23:00,4.3,54,"2020망고플레이트인기맛집,"
장수식당,서울특별시 송파구 삼전로 95,고기 요리,,,11:30 - 22:00,3.7,15,"삼겹살,부대찌개,김치,오래된맛집,오래된한식당,"
수리원명량통삼겹살,서울특별시 양천구 신정로 99,고기 요리,,,10:00 - 22:00,,1,"삼겹살,"
엘이베리코,서울특별시 강남구 압구정로28길 22-7 1F,스테이크 / 바베큐,,,,4.3,6,"고깃집,"
그라넘다이닝라운지,서울특별시 중구 장충단로 60 1F,뷔페,,,06:30 - 22:00,4.0,18,"빙수,"
신천마라샹궈,서울특별시 송파구 백제고분로7길 52-24 1F,기타 중식,,,17:30 - 22:30,3.8,13,"정통 중식,오비라거곰세권매장,"
행운당,서울특별시 관악구 행운1길 40,베이커리,,,"월, 목, 일",3.8,17,
오센,서울특별시 동작구 동작대로27나길 8,철판 요리,오꼬노미야끼,15000,17:00 - 03:00,3.9,66,"이자카야,오코노미야끼,명란요리,철판 요리,사당,사케,오꼬노미야끼,바깥자리,이수역,테라스,"
로즈앤크라운,서울특별시 용산구 이태원로19길 6,,피쉬앤칩스,9900,"


피쉬앤칩스
9,900원


소시지와 으깬감자
7,900원


바베큐치킨피자
9,900원


로즈비프버거
9,900원


미트볼파스타
9,900원


",4.1,95,"맥주,분위기,"
롸카두들내쉬빌핫치킨,서울특별시 강남구 언주로164길 35-3,브런치 / 버거 / 샌드위치,더클래식,7700,11:30 - 21:30,4.7,32,"2020망고플레이트인기맛집,"
와줘서고마워요,서울특별시 강동구 고덕로 133 롯데캐슬퍼스트상가 320-1호,이탈리안,,,월-금: 11:00 - 21:00 토: 11:00 - 17:00,3.6,17,
버거펠라즈,서울특별시 서대문구 연세로4길 57,브런치 / 버거 / 샌드위치,펠라즈 버거,9000,15:00 - 16:00,4.0,46,"2020망고플레이트인기맛집,수제버거,"
빙봉,서울특별시 용산구 회나무로 51 1F,브런치 / 버거 / 샌드위치,브런치 테이스팅,44000,월-금: 09:00 - 17:00 토-일: 09:00 - 18:00,4.3,89,"에그베네딕트,카페,2020망고플레이트인기맛집,줄서는식당,브런치,식신로드,크레페,미트볼,수요미식회,크레이프,"
후쿠야,서울특별시 구로구 경인로23길 8,이자카야 / 오뎅 / 꼬치,,,,,2,
