p_id,group_3,group_0,group_1,group_2,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,group_15,group_16,group_17,group_18,group_19,group_20,group_21,group_22,group_23,group_24,group_25,group_26,group_27,group_28,group_29,group_30,group_31,group_32,group_33,group_34,group_35,group_36,group_37,group_38,group_39,group_40,group_41,group_42,group_43,group_44,group_45,group_46,group_47,group_48,group_49,group_50,group_51,group_52,group_53,group_54,group_55,group_56,group_57,group_58,group_59,group_60,group_61,group_62,group_63,group_64,group_65,group_66,group_67,group_68,group_69,group_70,group_71,group_72,group_73,group_74,group_75,group_76,group_77,group_78,group_79,group_80,group_81,group_82,group_83,group_84,group_85,group_86,group_87,group_88,group_89,group_90,group_91,group_92,group_93,group_94,group_95,group_96,group_97,group_98,group_99,group_100,group_101,group_102,group_103,group_104,group_105,group_106,group_107,group_108,group_109,group_110,group_111,group_112,group_113,group_114,group_115,group_116,group_117,group_118,group_119
2772,17,0,0,1,0,0,0,0,0,4,0,1,0,4,1,0,0,0,20,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
4752,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,19,0,3,0,0,0,0,0,0,0,3,2,1,3,6,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,7,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,1,1,0,0,0,2,0,1,0
789,49,0,4,2,0,0,1,0,0,0,6,5,0,10,9,0,0,0,62,2,0,0,2,0,0,2,0,0,0,1,1,0,2,3,1,0,4,1,0,0,1,1,3,0,0,18,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,9,0,0,1,1,0,1,0,14,0,9,2,4,2,1,2,0,10,0,0,6,1,0,1,0,0,0,0,8,13,1,6,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,17,1,5,3,0,0,0,1,0,0,0
4637,10,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,7,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2910,7,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5258,16,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
1537,33,0,4,0,0,0,0,0,0,1,1,4,0,5,1,0,0,0,30,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,7,0,5,0,5,2,1,0,0,2,0,0,20,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,3,2,0,0,0,2,0,0,0
465,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,16,0,2,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,6,1,1,0,0,0,0,1,0,0,0
329,70,0,9,2,0,0,1,0,0,25,5,12,0,9,7,0,0,0,95,23,1,0,9,0,0,4,0,9,1,2,0,0,3,0,1,0,3,0,0,16,0,0,2,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,2,1,13,1,20,0,0,2,0,0,0,0,13,0,10,2,10,0,0,2,1,0,0,0,1,0,0,1,0,2,0,0,15,3,3,8,9,0,0,0,0,0,0,0,0,37,2,0,0,1,0,35,0,1,6,0,0,0,5,0,3,0
1682,14,0,5,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,16,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,1,1,0,0,0,22,0,3,0,2,0,0,2,0,0,1,0,4,0,0,0,0,2,0,0,7,0,1,4,0,2,0,0,0,0,0,1,6,5,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0
3435,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4474,37,0,3,0,0,0,0,0,2,0,2,3,0,2,7,1,0,0,21,5,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,7,0,0,1,0,0,3,3,2,2,0,0,3,2,1,0,2,0,10,0,0,3,3,0,0,5,0,4,0,0,1,2,0,1,0,0,0,0,9,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0
5094,11,0,5,0,0,0,1,0,0,0,1,4,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4532,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4088,9,0,4,1,0,0,1,0,0,0,0,2,0,2,0,0,1,0,14,0,0,0,2,2,0,1,1,1,1,1,0,0,6,0,0,0,0,1,0,16,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,10,0,2,3,2,1,0,1,1,0,0,0,5,0,0,0,0,0,0,0,4,0,2,5,1,0,0,0,0,0,0,0,2,0,12,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0
2905,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1765,15,0,1,0,0,0,2,0,0,0,1,1,0,4,1,2,0,0,16,2,0,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,7,0,2,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,10,0,3,0,0,0,1,1,0,0,0,0,7,0,0,1,4,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,4,1,1,1,0,0,0,1,0,0,0
179,10,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,19,1,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
2367,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3816,90,0,8,2,0,0,1,0,0,23,11,6,0,9,10,1,0,0,94,9,0,0,3,2,0,1,0,0,0,7,0,0,2,1,0,0,4,0,0,7,0,2,3,1,0,12,2,1,1,0,0,0,0,0,2,1,0,0,2,0,9,1,11,0,0,1,1,0,0,0,21,0,7,4,15,2,0,1,0,0,4,0,0,0,0,1,0,32,0,0,7,1,22,24,4,1,0,0,0,3,0,2,0,23,0,0,0,0,0,20,2,5,10,0,0,0,3,0,0,0
826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2605,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3817,24,0,5,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,7,0,6,2,6,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0
858,33,0,3,0,0,0,2,0,1,0,1,2,0,7,6,0,0,0,44,3,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,1,0,0,8,1,0,0,0,0,1,1,0,1,1,0,0,2,0,6,0,13,0,0,0,0,1,0,0,16,0,3,1,46,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,1,10,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,11,2,0,3,0,0,0,3,0,0,0
2781,10,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
2254,64,0,7,1,0,0,1,0,0,0,7,14,0,5,5,0,2,0,78,5,0,0,3,0,0,1,0,3,0,8,0,0,1,0,0,0,3,0,0,2,0,3,0,1,1,28,1,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,13,0,1,1,1,0,0,0,13,0,9,2,11,0,0,1,0,0,0,1,4,5,0,3,0,0,0,0,14,24,0,33,0,0,0,0,0,0,0,0,2,1,2,1,0,0,5,18,2,3,3,0,0,0,0,0,1,0
1510,108,0,28,2,0,0,5,0,0,23,14,12,0,6,16,0,6,1,109,4,0,0,3,0,0,5,0,7,1,2,1,0,1,1,0,0,3,8,0,2,0,3,3,0,0,37,1,0,4,0,0,1,1,0,1,3,0,0,2,3,13,0,5,0,0,7,4,4,0,0,52,0,7,8,34,5,0,1,0,1,0,0,14,0,0,1,0,13,0,0,17,14,1,37,9,0,0,1,0,0,0,0,2,10,1,0,0,2,1,33,3,3,9,1,0,0,0,37,0,0
866,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,7,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,1,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4968,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
4567,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
5224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
34,15,0,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,14,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,0,0,1,1,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,20,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,1,0,0,0
4995,22,0,5,1,0,0,1,0,0,4,2,1,0,4,3,0,0,0,9,5,2,0,1,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,4,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,10,0,1,2,4,1,1,0,0,0,0,0,0,0,0,4,0,2,0,0,13,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,10,0,3,0,0,0,0,4,0,1,0
1322,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3308,68,0,6,4,0,0,2,0,0,20,6,1,0,11,5,0,0,1,86,8,0,0,1,1,0,6,0,0,0,0,1,1,3,1,0,0,0,1,0,4,0,6,1,1,0,19,1,0,1,0,1,0,0,0,2,1,0,0,3,0,1,0,0,0,0,1,2,0,0,0,46,0,1,3,16,1,0,1,0,0,2,0,2,0,0,1,0,0,0,0,11,10,8,5,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,11,0,1,7,0,0,0,0,0,0,0
1193,17,0,0,2,0,0,0,0,0,0,1,2,0,2,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0
1798,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3220,6,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
495,54,0,5,0,0,0,0,0,0,0,7,4,0,2,3,1,0,0,64,1,0,0,1,0,0,1,0,1,0,4,0,0,0,1,2,0,0,0,0,1,0,2,5,1,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,3,0,0,0,2,1,0,0,15,0,10,5,12,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,108,1,0,11,1,0,0,0,0,0,0,0,0,8,0,0,0,1,0,11,1,0,4,0,0,0,11,0,0,0
3066,15,0,1,3,0,0,0,0,0,3,1,0,0,2,1,0,0,0,15,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,2,4,0,0,0,0,0,0,1,0,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
4357,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1602,84,0,25,0,0,0,1,0,1,0,3,5,0,17,4,0,1,1,87,5,1,0,0,0,0,1,0,0,1,5,1,0,2,0,0,0,0,2,0,1,0,0,3,0,0,22,2,0,1,0,0,1,0,0,2,2,0,1,0,0,1,1,18,0,0,0,1,0,0,0,63,0,22,6,6,0,1,3,1,0,0,0,4,0,0,3,0,5,0,0,24,1,0,7,1,0,0,0,0,0,0,0,0,5,1,0,0,3,0,30,3,2,10,0,0,0,1,1,0,0
1301,81,0,8,3,0,0,5,0,1,0,8,16,0,4,6,0,3,0,65,9,0,0,5,0,0,3,0,6,0,5,0,0,0,0,0,0,4,1,0,7,0,1,0,0,0,45,1,0,0,0,0,0,1,0,1,1,0,0,6,1,4,0,6,0,1,1,1,0,0,1,11,0,2,3,10,1,1,9,0,1,1,0,2,2,0,1,0,0,0,0,5,20,9,7,0,0,0,0,0,0,1,0,1,6,3,0,0,3,0,16,2,0,4,0,0,0,5,1,2,0
220,12,0,1,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0
