p_name,address,category,main_mn,price,opng_tm,rating,rvw_cnt,tags,p_id
우물우물,서울특별시 성북구 성북동 215-1,,우나기동정식,28000.0,"{'매일': '오전 11시 30분 - 오후 7시 30분 ', '일요일': '정오 12시 - 오후 3시 ', '쉬는시간 매일': '오후 2시 30분 - 오후 6시 ', '휴무일': '매주 월요일 '}",,,"점심식사,혼밥,여자끼리,저녁식사,모임,가족외식,깔끔한,지역주민이 찾는,조용한,이국적/이색적",3595
강릉엄지네 꼬막집,서울특별시 광진구 구의동 246-14 크레신타워3차 2층,,강릉 엄지네 꼬막 비빔밥,35000.0,"{'매일': '오전 11시 - 오후 11시 (365 연중무휴, 오후 11시까지 포장가능)'}",,,"점심식사,식사모임,저녁식사,데이트,친구들끼리,가족외식,술모임,서민적인,캐주얼한,푸짐한,시끌벅적한,깔끔한,지역주민이찾는,지역주민이 찾는,무료주차",219
성천 막국수,서울시 동대문구 답십리동 33-28,,제육,10000.0,"{'월-금': '오전 11시 30분 - 오후 9시 ', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 ', '휴무일': '매주 일요일 (국경일,토요일 정상 영업)'}",,,"점심식사,혼밥,저녁식사,혼술,술모임,가족외식,식사모임,데이트,서민적인,가성비좋은,지역주민이 찾는,시끌벅적한,숨은맛집,푸짐한,지역주민이찾는,깔끔한,무료주차,주차불가,현장대기필요,무료주차30분",2521
퍼블리코 타코,서울특별시 관악구 봉천동 1626-12,,Carne Asada Taco,9000.0,"{'매일': '오전 11시 30분 - 오후 11시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,점심식사,데이트,식사모임,친구들끼리,기념일,혼밥,술모임,여자끼리,간식,캐주얼한,예쁜,지역주민이 찾는,시끌벅적한,이국적/이색적,가성비좋은,숨은맛집,아담한 분위기",4907
일마지오 여의도점,서울시 영등포구 여의도동 44-21,,빼쉐,14000.0,"{'월-금': '오전 11시 30분 - 오후 9시 30분 (연중무휴)', '토/일': '정오 12시 - 오후 9시 30분 '}",,,"저녁식사,식사모임,점심식사,데이트,가족외식,가성비좋은,예쁜,캐주얼한,고급스러운,이국적/이색적,조용한,지역주민이 찾는,깔끔한,푸짐한,경관/야경이 좋은,무료주차",3882
데블스도어 본점,서울특별시 서초구 반포동 118-6,,Devil's Fried Chicken,25000.0,"{'월,화,일': '오전 11시 - 오후 11시 ', '수,목': '오전 11시 - 오후 11시 ', '금,토': '오전 11시 - 오전 1시 '}",,,"술모임,데이트,저녁식사,식사모임,회식,점심식사,남자끼리,기념일,여자끼리,혼밥,간식,친구들끼리,차모임,시끌벅적한,이국적/이색적,캐주얼한,고급스러운,깔끔한,경관/야경이 좋은,빈티지,예쁜,지역주민이 찾는,규모가큰,개별룸,무료주차,예약필요,대형룸,주차가능",981
란주라미엔,서울특별시 중구 충무로1가 25-14,,해물자장도삭면,7000.0,{'매일': '오전 11시 - 오후 9시 30분 (연중무휴)'},,,"점심식사,저녁식사,식사모임,데이트,가족외식,혼밥,술모임,회식,남자끼리,명동 맛집,기념일,시끌벅적한,푸짐한,이국적/이색적,가성비좋은,서민적인,캐주얼한,숨은맛집,지역주민이 찾는,깔끔한,현지인,고급스러운,중국인,격식있는,아담한,현장대기필요,주변 발렛주차가능,발렛주차,그런거 없음,주차불가",1262
코코로식당,서울특별시 금천구 가산동 83-6 2층,,가츠동,7000.0,"{'월-금': '오전 11시 30분 - 오후 11시 30분 (점심쉬는시간 14:30~17:00)', '토요일': '오전 11시 30분 - 오후 5시 (점심쉬는시간 14:30~17:00)', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,술모임,식사모임,혼밥,데이트,회식,조용한,캐주얼한,숨은맛집,깔끔한,지역주민이 찾는",4618
다케롤,서울특별시 구로구 구로동 186-7,,참치회 스페셜,32000.0,"{'월-금': '오후 6시 - 자정 12시 ', '토/일': '오후 6시 - 오후 11시 '}",,,"저녁식사,술모임,회식,푸짐한,서민적인,지역주민이 찾는,가성비좋은,캐주얼한,숨은맛집",804
소문난식당,서울특별시 영등포구 문래동4가 8-30,,고등어 조림 백반,8000.0,"{'월-금': '오전 11시 - 오후 8시 ', '토요일': '오전 11시 - 오후 4시 ', '공휴일': '오전 11시 - 오후 4시 ', '쉬는시간 매주 월-금': '오후 4시 - 오후 5시 ', '휴무일': '매주 일요일 '}",,,"점심식사,아침식사,서민적인,숨은맛집,시끌벅적한,가성비좋은",2564
호남식당,서울특별시 중구 충무로4가 127-16,,야채찜돼지갈비,14000.0,"{'매일': '정오 12시 - 오후 10시 30분 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,회식,점심식사,식사모임,그냥 맛없음,지역주민이 찾는,서민적인,캐주얼한,시끌벅적한",5286
강남불백 1호점,서울특별시 강남구 역삼동 827-23,,불고기정식,7000.0,{'매일': '오전 10시 - 오후 11시 '},,,"점심식사,저녁식사,혼밥,식사모임,여자끼리,데이트,가족외식,술모임,모임,남자끼리,가성비좋은,서민적인,캐주얼한,시끌벅적한,깔끔한,중년이상이많은,젊은사람이많은,푸짐한,지역주민이 찾는,무료주차",210
맛있는집,서울특별시 서대문구 북가좌동 311-6,,떡볶이,3000.0,,,,"간식,데이트,점심식사,혼밥,저녁식사,서민적인,푸짐한,숨은맛집,가성비좋은,지역주민이 찾는,시끌벅적한",1516
머노까머나 신촌점,서울특별시 서대문구 창천동 52-25 2F,,평일 런치세트 A,9900.0,{'매일': '오전 11시 - 오후 10시 30분 (연중무휴)'},,,"저녁식사,점심식사,데이트,식사모임,회식,이국적/이색적,깔끔한,서민적인,가성비좋은,조용한,캐주얼한,고급스러운,배달가능",1562
호 파스타,서울시 광진구 화양동 12-52,,리코타 수제소세지 토마토,7900.0,"{'매일': '오전 11시 - 오후 9시 (Break Time 15 ~ 17, Last order 20:40)'}",,,"점심식사,데이트,혼밥,저녁식사,식사모임,술모임,조용한,깔끔한,가성비좋은,숨은맛집,캐주얼한,지역주민이 찾는,서민적인,예쁜,고급스러운,이국적/이색적,바테이블",5281
흥부전놀부전,서울특별시 강북구 수유동 221-55,,해물김치전,12000.0,"{'매일': '오후 4시 - 오전 2시 ', '휴무일': '매주 일요일 '}",,,"술모임,데이트,회식,서민적인,지역주민이찾는,시끌벅적한,야외좌석,주차불가",5439
사모님돈가스,서울특별시 마포구 상수동 310-8,,사모님돈가스,9500.0,"{'매일': '정오 12시 - 오후 8시 (,재료소진시 영업종료)', '쉬는시간 매일': '오후 2시 - 오후 5시 (,재료소진시 영업종료)', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,홍대 돈까스,맛집탐방,홍대 맛집,친구모임,깔끔한,푸짐한,서민적인,캐주얼한,숨은맛집,가성비좋은,예쁜,조용한,지역주민이 찾는,아담한,시끌벅적한,젊은사람이많은,아기자기함,줄서서 먹는,정돈된,일본감성,아담한분위기,현장대기필요,주차불가,예약필요",2314
이몸이만든빵,서울특별시 양천구 신정동 325,,한입 맘모스,4500.0,"{'매일': '오전 11시 - 오후 8시 (연중무휴(명절 제외))', '휴무일': '매주 월,일 '}",,,"점심식사,테이크아웃,간식,혼카페,깔끔한,지역주민이 찾는,조용한,숨은맛집,무료주차",3790
언니네 함바그,서울특별시 동대문구 이문동 288-53,,언니네함바그M,7500.0,"{'화,수,금,토/일': '오전 11시 - 오후 9시 (마지막 주문 20:30)'}",,,"점심식사,혼밥,저녁식사,데이트,식사모임,가성비좋은,캐주얼한,서민적인,예쁜,푸짐한,숨은맛집,깔끔한,조용한,시끌벅적한,지역주민이 찾는,배달가능,애완동물동반",3207
순금이 떡볶이 아차산점,서울특별시 광진구 구의동 53-14,,떡볶이,2500.0,{'매일': '오전 10시 30분 - 자정 12시 30분 '},,,"점심식사,간식,저녁식사,혼밥,서민적인,지역주민이 찾는,시끌벅적한,캐주얼한,가성비좋은,지역주민이찾는,푸짐한,아담한,숨은맛집",2675
우마이도 건대점,서울특별시 광진구 화양동 3-29,,돈코츠 라멘 오리지날,8000.0,{'매일': '오후 5시 - 오후 9시 (Last order 21:00)'},,,"점심식사,저녁식사,혼밥,데이트,식사모임,아침식사,친구들끼리,술모임,남자끼리,기념일,간식,회식,여자끼리,혼차,가족외식,캐주얼한,깔끔한,이국적/이색적,서민적인,시끌벅적한,가성비좋은,아담한,젊은사람이많은,조용한,푸짐한,숨은맛집,지역주민이 찾는,예쁜,일본감성,현장대기필요,콜키지가능,돈코츠라멘",3591
그집껍데기,서울특별시 강서구 화곡동 1115-23,,불속에 빠진돈,10000.0,{'매일': '오후 5시 - 오전 3시 '},,,"저녁식사,술모임,식사모임,데이트,숨은맛집,서민적인,지역주민이 찾는,캐주얼한,무료주차",484
서부감자국,서울특별시 은평구 녹번동 181,,감자국(小),22000.0,{'매일': '24시간 영업 (연중무휴)'},,,"술모임,저녁식사,식사모임,가족외식,점심식사,아이동반,회식,지역주민이 찾는,서민적인,가성비좋은,푸짐한,캐주얼한,숨은맛집,깔끔한,조용한,시끌벅적한,24시간영업",2452
아리가또맘마,서울특별시 금천구 가산동 371-106,,눈꽃치즈돈까스,8500.0,"{'매일': '오전 11시 - 오후 9시 (공휴일, 일요일 휴무)'}",,,"점심식사,가족외식,저녁식사,서민적인,캐주얼한,지역주민이 찾는,숨은맛집",3012
텐동 요츠야,서울특별시 관악구 봉천동 1603-19,,텐동요츠야,8000.0,"{'매일': '정오 12시 - 오후 9시 ', '쉬는시간 매일': '오후 2시 30분 - 오후 5시 ', '휴무일': '매주 월요일 '}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,혼술,여자끼리,술모임,가족외식,깔끔한,이국적/이색적,캐주얼한,푸짐한,시끌벅적한,조용한,지역주민이 찾는,서민적인,숨은맛집,예쁜,고급스러운,가성비좋은,경관/야경이 좋은,젊은사람이많은,줄서서먹는,아담한,격식있는,현장대기필요",4763
등촌샤브칼국수 등촌점,서울특별시 강서구 등촌3동 679-1 아트빌딩 2층,,버섯 매운탕 칼국수,8000.0,"{'매일': '오전 10시 30분 - 오후 10시 (10:40 오픈 (주말,공휴일) 영업합니다)'}",,,"점심식사,저녁식사,식사모임,데이트,가족외식,모임,아침식사,가성비좋은,서민적인,지역주민이 찾는,캐주얼한,푸짐한,시끌벅적한,숨은맛집,지역주민이찾는,무료주차",1141
콜린,서울특별시 마포구 서교동 403-13,,음료,5500.0,"{'월-금': '오전 10시 30분 - 오전 2시 ', '토/일': '오전 10시 30분 - 오전 3시 '}",,,"데이트,차모임,혼카페,간식,점심식사,디저트,친구들끼리,기념일,플라워 까페,힐링,접대,여자끼리,예쁜,경관/야경이 좋은,캐주얼한,깔끔한,이국적/이색적,시끌벅적한,격식있는,플라워카페,조용한,야외좌석,플라워카페",4629
로코스 비비큐 본점,서울특별시 용산구 이태원동 2-5,,PORK,,"{'월-금': '오전 11시 30분 - 오후 10시 30분 (월화수목일)', '토/일': '오전 11시 30분 - 오후 11시 (금토)'}",,,"점심식사,저녁식사,데이트,술모임,회식,식사모임,가족외식,푸짐한,이국적/이색적,시끌벅적한,고급스러운,숨은맛집,가성비좋은,캐주얼한",1328
부흥축산,서울 중랑구 상봉동 105-91,,,,{'매일': '오전 8시 30분 - 오후 10시 '},,,"저녁식사,식사모임,서민적인,가성비좋은",2131
장독 흑돼지,서울특별시 강동구 암사동 511-20,,흑돼지삼겹살 180g,15000.0,{'매일': '오전 11시 - 오후 10시 (연중무휴)'},,,"저녁식사,점심식사,술모임,가족외식,식사모임,회식,시끌벅적한,지역주민이 찾는,서민적인,숨은맛집,푸짐한,가성비좋은,무료주차",3951
매드포갈릭 타임스퀘어점,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,,Caesar Salad,17900.0,{'매일': '오전 11시 - 오후 10시 ((Last Order 21:00))'},,,"데이트,저녁식사,식사모임,기념일,점심식사,아이동반,가족외식,술모임,깔끔한,고급스러운,캐주얼한,무료주차",1538
창고43 본점1관,서울특별시 영등포구 여의도동 36-2,,창고43 스페셜,39000.0,"{'월-금': '오후 5시 30분 - 오후 10시 (DINNER)', '토/일': '오전 11시 30분 - 오후 10시 '}",,,"저녁식사,식사모임,가족외식,기념일,접대,데이트,술모임,회식,점심식사,고급스러운,격식있는,시끌벅적한,캐주얼한,깔끔한,지역주민이 찾는,무료주차,개별룸,대형룸,모름",4257
무르무르 드 구스토,서울특별시 성북구 안암동5가 92,,계절과일샐러드,6800.0,{'매일': '오전 11시 - 오후 9시 30분 (Last order 20:50)'},,,"데이트,저녁식사,점심식사,기념일,식사모임,가족외식,소개팅,깔끔한,예쁜,조용한,고급스러운,푸짐한,지역주민이찾는,분위기 있는,지역주민이 찾는,가성비좋은,격식있는,배달가능",1718
남도묵은지,서울특별시 강북구 수유동 175-7,,남도정식(3인이상),20000.0,"{'매일': '오전 11시 - 오후 10시 (11:10~22:00)', '휴무일': '매주 일요일 '}",,,"점심식사,깔끔한,좌식",657
바다회포차,서울특별시 광진구 자양동 794-8,,광어,12000.0,{'매일': '오후 6시 - 오전 5시 '},,,"저녁식사,술모임,데이트,가족외식,식사모임,회식,서민적인,지역주민이 찾는,캐주얼한,시끌벅적한,숨은맛집,가성비좋은,푸짐한,깔끔한",1862
훌리오,서울특별시 강남구 역삼동 619-1,,커플세트 2인,24000.0,{'매일': '정오 12시 - 오후 11시 '},,,"저녁식사,점심식사,데이트,식사모임,혼밥,남자끼리,술모임,가족외식,기념일,야식,간식,이국적/이색적,캐주얼한,시끌벅적한,푸짐한,예쁜,젊은사람이많은,깔끔한,주차불가,야외좌석",5429
임가네 수제돈까스,서울 중랑구 면목동 181-63,,수제돈까스,7000.0,,,,"저녁식사,점심식사,혼밥,가성비좋은,서민적인,지역주민이 찾는,배달가능",3905
공도,서울특별시 노원구 공릉동 593-3,,도깨비 등심 스테이크 덮밥,9000.0,"{'월-금': '오후 5시 - 오후 8시 (오후7시 30분 마지막오더(재료소진시 마감))', '토요일': '오전 11시 - 오후 2시 30분 (토요일은 영업 인스타공지, 주일은 휴무.)', '휴무일': '매주 일요일 '}",,,"점심식사,데이트,저녁식사,식사모임,가족외식,기념일,혼밥,숨은맛집,깔끔한,캐주얼한,조용한,지역주민이 찾는,가성비좋은,서민적인,예쁜",381
명동교자 분점,서울특별시 중구 명동2가 33-4,,칼국수,9000.0,{'매일': '오전 10시 30분 - 오후 9시 30분 (명절 당일만 휴무)'},,,"점심식사,저녁식사,데이트,가족외식,혼밥,기념일,아침식사,식사모임,아이동반,간식,시끌벅적한,서민적인,푸짐한,지역주민이 찾는,가성비좋은,캐주얼한,숨은맛집,양이 많음,규모가큰,깔끔한",1620
분노지,서울특별시 서초구 반포1동 743-17,,돼지고기 찜샤브,25000.0,"{'월-금': '오후 6시 - 오전 1시 ', '토요일': '오후 6시 - 자정 12시 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,접대,데이트,식사모임,조용한,깔끔한,캐주얼한,아담한,이국적/이색적,숨은맛집,고급스러운,야외좌석,근처공영주차장",2143
해바라기정육식당,서울특별시 강서구 화곡동 342-49,,소한마리,53000.0,{'매일': '정오 12시 30분 - 오전 1시 (명절 당일 휴무)'},,,"저녁식사,식사모임,가족외식,점심식사,술모임,지역주민이 찾는,시끌벅적한,서민적인",5223
킹수제만두,서울특별시 동대문구 신설동 80-4,,고기새우찐만두,7000.0,"{'매일': '오전 10시 - 오후 9시 ', '휴무일': '매주 월요일 '}",,,"저녁식사,점심식사,혼밥,식사모임,데이트,술모임,간식,배달,서민적인,숨은맛집,지역주민이찾는,캐주얼한,이국적/이색적,가성비좋은,지역주민이 찾는",4702
일미식당,서울특별시 종로구 낙원동 284-6 낙원상가 B1 148호,,청국장찌개 백반 1인,8000.0,"{'매일': '오전 11시 - 오후 9시 (당분간 준비시간(없음)21시까지영업)', '휴무일': '매주 일요일 '}",,,"점심식사,저녁식사,데이트,식사모임,혼밥,가족외식,아침식사,서민적인,지역주민이 찾는,숨은맛집,푸짐한,가성비좋은,깔끔한,시끌벅적한,조용한,예쁜,아담한",3887
블라블라그릴,서울특별시 양천구 목동 962-1 트라팰리스 이스턴에비뉴 1층,,평일점심,14000.0,{'매일': '오전 10시 30분 - 오후 10시 '},,,"저녁식사,식사모임,점심식사,가족외식,회식,기념일,데이트,고급스러운,예쁜,푸짐한,지역주민이 찾는,놀이방,개별룸,무료주차",2182
대박순대국,서울특별시 중랑구 중화동 305-19,,머리고기 중,7000.0,{'매일': '오전 9시 30분 - 오전 1시 '},,,"저녁식사,점심식사,술모임,혼술,간식,혼밥,회식,식사모임,지역주민이 찾는,서민적인,깔끔한,캐주얼한,조용한,가성비좋은",877
서초동연가 사당역점,서울특별시 관악구 남현동 1060-6,,육회,26000.0,"{'월-목': '오후 3시 - 오전 5시 ', '금,토': '오후 2시 - 오전 5시 ', '일요일': '오후 2시 - 오전 5시 '}",,,"술모임,저녁식사,남자끼리,서민적인,시끌벅적한,아담한,지역주민이 찾는,좌식",2476
사이드쇼,서울특별시 강남구 삼성동 159  코엑스몰 B1 Q124호,,차돌박이 떡볶이 (SMALL),19000.0,{'매일': '오전 11시 - 오후 10시 (Last order 20:40)'},,,"점심식사,저녁식사,데이트,간식,식사모임,여자끼리,친구들끼리,회식,캐주얼한,시끌벅적한,서민적인,예쁜,푸짐한,이국적/이색적,가성비좋은,깔끔한,지역주민이찾는,줄서서 먹는,아담한,지역주민이 찾는,현장대기필요,무료주차",2322
독립카츠,서울특별시 마포구 연남동 566-56,,모듬돈카츠,14000.0,"{'매일': '오전 11시 30분 - 오후 10시 (평일14:00~15:00(직원식사시간),예약불가,Last order21:00)', '휴무일': '매주 공휴일 (신정, 명절 당일, 전날 휴점)'}",,,"데이트,저녁식사,점심식사,식사모임,가족외식,기념일,여자끼리,혼술,남자끼리,혼밥,친구들끼리,깔끔한,캐주얼한,조용한,예쁜,이국적/이색적,푸짐한,서민적인,숨은맛집,격식있는,경관/야경이 좋은,고급스러운,지역주민이 찾는,가성비좋은,모던한,일본 감성,시끌벅적한",1034
병천순대,서울특별시 구로구 오류동 172-21,,순대국밥,7000.0,,,,"점심식사,저녁식사,가족외식,지역주민이 찾는,서민적인,가성비좋은,푸짐한,캐주얼한",2034
만두명가,서울특별시 강북구 수유1동 54-1,,꽈배기,1000.0,"{'매일': '오전 11시 - 오후 10시 ', '휴무일': '매주 목요일 '}",,,"간식,서민적인,만두 생활의달인,유료주차",1488
피양콩 할마니,서울특별시 강남구 대치동 894-14,,"콩비지(김치,무,버섯)",8000.0,{'매일': '오전 11시 30분 - 오후 10시 '},,,"점심식사,저녁식사,식사모임,혼밥,술모임,가족외식,데이트,아침식사,아이동반,다이어트식단,실버푸드,전통맛집,회식,서민적인,캐주얼한,시끌벅적한,푸짐한,숨은맛집,깔끔한,가성비좋은,지역주민이 찾는,허름한,이국적/이색적,발렛주차,대형룸,연중무휴,야외좌석,무료주차",5044
이모네 파전,서울특별시 동대문구 휘경1동 334-85,,해물파전,10000.0,{'매일': '오후 4시 - 오전 5시 (명절 연휴 휴무)'},,,"술모임,저녁식사,데이트,회식,점심식사,간식,가족외식,여자끼리,야식,접대,남자끼리,아이동반,낮술,혼밥,모임,식사모임,서민적인,시끌벅적한,캐주얼한,가성비좋은,지역주민이 찾는,푸짐한,허름한,오래된집,아재감성,젊은사람이많은,개별룸,주차불가,무료주차,대형룸,현장대기필요",3788
봉스시,서울특별시 양천구 신정동 978-1,,특모듬초밥,16000.0,{'매일': '오후 9시 30분 - 자정 12시 (주문마감)'},,,"저녁식사,점심식사,데이트,혼밥,모임,여자끼리,혼술,남자끼리,가성비좋은,깔끔한,지역주민이 찾는,푸짐한,서민적인,아담한,조용한,무료주차,좌식",2082
영화정해장국,서울특별시 강동구 길동 413-20,,해장국,7000.0,{'매일': '오전 3시 - 오후 3시 '},,,"아침식사,혼밥,해장,점심식사,혼술,저녁식사,술모임,남자끼리,식사모임,서민적인,가성비좋은,지역주민이 찾는,푸짐한,허름한,깔끔한,아담한,숨은맛집,무료주차,선지추가무료",3336
새우당,서울특별시 관악구 봉천동 1620-3,,새우덮밥,9900.0,{'매일': '정오 12시 - 오후 9시 (15:00~17:00 브레이크타임)'},,,"점심식사,데이트,저녁식사,식사모임,새우먹고싶은날,캐주얼한,깔끔한,지역주민이 찾는,조용한,가성비좋은,숨은맛집,시끌벅적한,푸짐한,예쁜,주차불가",2412
현초밥,서울특별시 종로구 명륜4가 166-1,,현초밥,10000.0,"{'매일': '오전 11시 30분 - 오후 10시 (/ Last Order 21:00)', '쉬는시간 매일': '오후 3시 30분 - 오후 5시 (/ Last Order 21:00)'}",,,"점심식사,저녁식사,데이트,혼밥,식사모임,남자끼리,기념일,여자끼리,혼술,접대,가성비좋은,깔끔한,지역주민이 찾는,캐주얼한,서민적인,젊은사람이많은,시끌벅적한,숨은맛집,아담한,격식있는,조용한,배달가능,현장대기필요,예약필요",5272
해룡 마라룽샤,서울특별시 광진구 자양동 857,,2인분 세트(룽샤or매운새우+꿔바로우+볶음밥+음료수1),49000.0,{'매일': '정오 12시 - 자정 12시 (마감: 23:50분)'},,,"저녁식사,술모임,식사모임,점심식사,모임,회식,남자끼리,야식,데이트,가족외식,여자끼리,이국적/이색적,시끌벅적한,서민적인,깔끔한,캐주얼한,젊은사람이많은,허름한,가성비좋은,푸짐한,조용한,무료주차",5216
티라노커피,서울특별시 관악구 낙성대동 1613-7,,에스프레소 도피오,4000.0,{'매일': '오전 11시 - 오후 11시 '},,,"차모임,데이트,간식,혼차,작업,혼카페,지역주민이 찾는,캐주얼한,예쁜,경관/야경이좋은,조용한,깔끔한,가성비좋은,시끌벅적한,야외좌석",4828
이자카야 빡,서울특별시 도봉구 도봉동 568-23,,차돌박이 숙주볶음,15000.0,"{'매일': '오후 6시 - 오전 4시 ', '휴무일': '매주 일요일 '}",,,"술모임,데이트,혼술,저녁식사,캐주얼한,지역주민이 찾는,숨은맛집,시끌벅적한,서민적인,가성비좋은,분위기있는,이국적/이색적,야외좌석",3820
대명소곱창,서울특별시 광진구 능동 279-2,,생소곱창 200g,30000.0,,,,"회식,술모임,식사모임,가족외식,저녁식사,데이트,시끌벅적한,서민적인,지역주민이찾는,캐주얼한,지역주민이 찾는,무료주차",875
개군할머니토종순대국,서울특별시 송파구 방이동 187-9,,머리고기,16000.0,"{'매일': '오전 10시 - 오후 9시 30분 (명절휴뮤)', '휴무일': '매주 일요일 '}",,,"점심식사,술모임,저녁식사,식사모임,데이트,아이동반,가족외식,혼밥,아침식사,서민적인,푸짐한,시끌벅적한,조용한,캐주얼한,허름한,지역주민이찾는,오래된집,가성비좋은,지역주민이 찾는,무료주차,개별룸",232
토끼정 마곡점,서울특별시 강서구 마곡동 774-12,,파스타&카레 토끼 밥상,33700.0,{'매일': '오전 11시 30분 - 오후 9시 30분 ((브레이크타임 없음))'},,,"점심식사,저녁식사,식사모임,데이트,접대,캐주얼한,깔끔한,푸짐한,예쁜,시끌벅적한,가성비좋은,고급스러운,이국적/이색적,무료주차",4773
트라토리아 오늘,서울특별시 동대문구 회기동 75,,에그베네딕트와 구운소세지,11000.0,"{'매일': '정오 12시 - 오후 10시 (last order 14:50,브레이크타임 15:00~17:30, last order 21:00)', '휴무일': '매주 일요일 '}",,,"저녁식사,데이트,점심식사,기념일,식사모임,가족외식,접대,조용한,깔끔한,캐주얼한,고급스러운,숨은맛집,푸짐한,예쁜,서민적인,가성비좋은,격식있는,주차불가",4817
일진아구찜,서울시 동작구 대방동 409-3 1층,,아귀찜 소,38000.0,{'휴무일': '매주 토/일 (매주 토요일-일요일 휴무)'},,,"저녁식사,점심식사,서민적인",3901
다원국수,서울특별시 구로구 오류동 108-74,,잔치국수,5000.0,"{'월-금': '오후 5시 - 오후 8시 (19시50분까지주문)', '토/일': '오전 11시 - 오후 5시 (No Break time)', '휴무일': '매주 월요일 '}",,,"점심식사,혼밥,저녁식사,데이트,푸짐한,깔끔한,숨은맛집,이국적/이색적,고급스러운,조용한,가성비좋은,무료주차",793
메이린,서울시 강북구 번동 28-6,,,,,,,"저녁식사,식사모임,점심식사,가족외식,격식있는,지역주민이 찾는,경관/야경이좋은,고급스러운,지역주민이찾는,경관/야경이 좋은,대형룸,야외좌석,개별룸",1581
시장 안 참치&스시,서울특별시 강북구 수유동 54-5,,모듬초밥(10p),10000.0,{'매일': '정오 12시 - 오후 9시 '},,,"데이트,저녁식사,가족외식,혼술,점심식사,식사모임,혼밥,회식,술모임,가성비좋은,서민적인,깔끔한,푸짐한,지역주민이 찾는,조용한,숨은맛집",2873
가배도 송파점,서울특별시 송파구 송파동 49-5,,플랫화이트,5000.0,"{'월-금': '정오 12시 - 오후 10시 ', '토/일': '오전 11시 - 오후 10시 30분 '}",,,"데이트,차모임,간식,여자끼리,기념일,혼밥,디저트,친구들끼리,힐링,이국적/이색적,예쁜,깔끔한,조용한,시끌벅적한,고급스러운,숨은맛집,애완동물동반",150
벌스,서울특별시 마포구 연남동 246-22 벌스하우스,,Americano,6000.0,{'매일': '정오 12시 - 오후 10시 '},,,"차모임,데이트,기념일,여자끼리,친구랑수다,디저트,간식,예쁜,경관/야경이 좋은,이국적/이색적,힐링,캐주얼한,식물가득,아담한",1992
바토스 이태원점,서울특별시 용산구 이태원동 181-8 2층,,김치 까르니따스 프라이즈,11900.0,"{'매일': '오전 11시 30분 - 오후 10시 (Last order 21:00)', '금,토': '오전 11시 30분 - 오후 11시 (Last order 22:00)', '쉬는시간 매주 월-금': '오후 3시 - 오후 5시 '}",,,"저녁식사,데이트,술모임,식사모임,점심식사,간식,기념일,여자끼리,회식,가족외식,남자끼리,모임,접대,맥주,야식,크리스마스,시끌벅적한,이국적/이색적,캐주얼한,고급스러운,예쁜,젊은사람이많은,깔끔한,규모가큰,숨은맛집,지역주민이 찾는,가성비좋은,경관/야경이 좋은,푸짐한,넓은,토속적인,모던한,야외좌석,현장대기필요,웨이팅앱,무료주차,웨이팅공간",1885
영양족발,서울특별시 강서구 화곡본동 98-154,,족발大,35000.0,{'월-금': '오전 11시 30분 - 오후 10시 (재료 소진 시 마감 / 주말 11시 오픈)'},,,"저녁식사,술모임,식사모임,점심식사,가족외식,데이트,회식,다이어트식단,접대,간식,아침식사,포장,실버푸드,남자끼리,아이동반,기념일,혼술,서민적인,시끌벅적한,푸짐한,가성비좋은,지역주민이 찾는,캐주얼한,허름한,깔끔한,현장대기필요,대형룸",3327
진옥화할매 원조 닭한마리,서울특별시 종로구 종로5가 265-22,,닭한마리,25000.0,"{'매일': '오전 10시 30분 - 오전 1시 (마지막주문 23:30(휴무:명절 전날,당일))'}",,,"저녁식사,점심식사,식사모임,가족외식,술모임,데이트,회식,낮술,시끌벅적한,서민적인,푸짐한,숨은맛집,지역주민이 찾는,가성비좋은,캐주얼한,외국인맛집,이국적/이색적,규모가큰,대형룸",4179
60계 치킨 마곡점,서울특별시 강서구 마곡동 758-1,,치킨 가격은 매장마다 차이가 있습니다.,,{'매일': '오후 1시 - 자정 12시 '},,,"술모임,배달,기념일,점심식사,저녁식사,식사모임,가족외식,서민적인,숨은맛집,지역주민이 찾는,깔끔한,배달가능",37
프릭타이,서울시 성북구 종암동 30-77,,소고기쌀국수,8000.0,"{'매일': '오전 11시 - 오후 10시 ', '휴무일': '매주 일요일 '}",,,"저녁식사,술모임,기념일,식사모임,데이트,점심식사,숨은맛집,이국적/이색적,푸짐한,예쁜,무료주차",5023
뉴욕야시장,서울특별시 동작구 노량진동 119-196,,핑거스테이크,8900.0,{'매일': '정오 12시 - 오전 4시 '},,,"저녁식사,술모임,기념일,모임,데이트,2차회식,점심식사,시끌벅적한,서민적인,숨은맛집,깔끔한,조용한,허름한,캐주얼한,무료주차,현장대기필요",744
